# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2533       8.285117613804e-12       4.049055745750e-13      -3.505654071887e-13       0.000000000000e+00       1.193099103470e-16       2.871702110819e-17      -2.622919711586e-18 
 2534       8.261812883590e-12       4.056347156871e-13      -3.556469505217e-13       0.000000000000e+00       1.190850339782e-16       2.878819387203e-17      -2.623447540466e-18 
 2535       8.238972434766e-12       4.063290689353e-13      -3.607713270070e-13       0.000000000000e+00       1.188606300111e-16       2.885661665531e-17      -2.625633606959e-18 
 2536       8.216593337169e-12       4.069885335185e-13      -3.659360158349e-13       0.000000000000e+00       1.186366974808e-16       2.892231581228e-17      -2.629392137674e-18 
 2537       8.194672648636e-12       4.076130085156e-13      -3.711384880325e-13       0.000000000000e+00       1.184132354151e-16       2.898531779602e-17      -2.634637079353e-18 
 2538       8.173207414984e-12       4.082023928855e-13      -3.763762064560e-13       0.000000000000e+00       1.181902428342e-16       2.904564915863e-17      -2.641282098588e-18 
 2539       8.152194669999e-12       4.087565854668e-13      -3.816466257823e-13       0.000000000000e+00       1.179677187514e-16       2.910333655127e-17      -2.649240581546e-18 
 2540       8.131631435425e-12       4.092754849780e-13      -3.869471925010e-13       0.000000000000e+00       1.177456621721e-16       2.915840672425e-17      -2.658425633689e-18 
 2541       8.111514720952e-12       4.097589900171e-13      -3.922753449062e-13       0.000000000000e+00       1.175240720945e-16       2.921088652722e-17      -2.668750079492e-18 
 2542       8.091841524197e-12       4.102069990620e-13      -3.976285130885e-13       0.000000000000e+00       1.173029475096e-16       2.926080290916e-17      -2.680126462171e-18 
 2543       8.072608830701e-12       4.106194104702e-13      -4.030041189267e-13       0.000000000000e+00       1.170822874007e-16       2.930818291857e-17      -2.692467043397e-18 
 2544       8.053813613906e-12       4.109961224787e-13      -4.083995760799e-13       0.000000000000e+00       1.168620907437e-16       2.935305370354e-17      -2.705683803020e-18 
 2545       8.035452835150e-12       4.113370332041e-13      -4.138122899795e-13       0.000000000000e+00       1.166423565073e-16       2.939544251183e-17      -2.719688438793e-18 
 2546       8.017523443651e-12       4.116420406423e-13      -4.192396578207e-13       0.000000000000e+00       1.164230836525e-16       2.943537669102e-17      -2.734392366089e-18 
 2547       8.000022376493e-12       4.119110426688e-13      -4.246790685545e-13       0.000000000000e+00       1.162042711329e-16       2.947288368857e-17      -2.749706717623e-18 
 2548       7.982946558619e-12       4.121439370384e-13      -4.301279028800e-13       0.000000000000e+00       1.159859178949e-16       2.950799105195e-17      -2.765542343176e-18 
 2549       7.966292902808e-12       4.123406213852e-13      -4.355835332358e-13       0.000000000000e+00       1.157680228770e-16       2.954072642874e-17      -2.781809809310e-18 
 2550       7.950058309674e-12       4.125009932225e-13      -4.410433237920e-13       0.000000000000e+00       1.155505850105e-16       2.957111756671e-17      -2.798419399099e-18 
 2551       7.934239667643e-12       4.126249499428e-13      -4.465046304424e-13       0.000000000000e+00       1.153336032192e-16       2.959919231395e-17      -2.815281111838e-18 
 2552       7.918833852949e-12       4.127123888179e-13      -4.519648007959e-13       0.000000000000e+00       1.151170764194e-16       2.962497861897e-17      -2.832304662776e-18 
 2553       7.903837729613e-12       4.127632069985e-13      -4.574211741688e-13       0.000000000000e+00       1.149010035197e-16       2.964850453076e-17      -2.849399482829e-18 
 2554       7.889248149437e-12       4.127773015145e-13      -4.628710815766e-13       0.000000000000e+00       1.146853834215e-16       2.966979819897e-17      -2.866474718303e-18 
 2555       7.875061951987e-12       4.127545692747e-13      -4.683118457256e-13       0.000000000000e+00       1.144702150184e-16       2.968888787394e-17      -2.883439230618e-18 
 2556       7.861275964583e-12       4.126949070668e-13      -4.737407810053e-13       0.000000000000e+00       1.142554971966e-16       2.970580190684e-17      -2.900201596026e-18 
 2557       7.847887002285e-12       4.125982115575e-13      -4.791551934798e-13       0.000000000000e+00       1.140412288349e-16       2.972056874976e-17      -2.916670105333e-18 
 2558       7.834891867877e-12       4.124643792923e-13      -4.845523808800e-13       0.000000000000e+00       1.138274088042e-16       2.973321695584e-17      -2.932752763623e-18 
 2559       7.822287351863e-12       4.122933066954e-13      -4.899296325954e-13       0.000000000000e+00       1.136140359681e-16       2.974377517932e-17      -2.948357289972e-18 
 2560       7.810070232442e-12       4.120848900697e-13      -4.952842296659e-13       0.000000000000e+00       1.134011091826e-16       2.975227217568e-17      -2.963391117179e-18 
 2561       7.798237275509e-12       4.118390255970e-13      -5.006134447740e-13       0.000000000000e+00       1.131886272961e-16       2.975873680176e-17      -2.977761391477e-18 
 2562       7.786785234629e-12       4.115556093374e-13      -5.059145422361e-13       0.000000000000e+00       1.129765891494e-16       2.976319801580e-17      -2.991374972263e-18 
 2563       7.775710851034e-12       4.112345372299e-13      -5.111847779952e-13       0.000000000000e+00       1.127649935756e-16       2.976568487760e-17      -3.004138431813e-18 
 2564       7.765010853605e-12       4.108757050917e-13      -5.164213996120e-13       0.000000000000e+00       1.125538394004e-16       2.976622654861e-17      -3.015958055006e-18 
 2565       7.754681958861e-12       4.104790086187e-13      -5.216216462574e-13       0.000000000000e+00       1.123431254419e-16       2.976485229202e-17      -3.026739839045e-18 
 2566       7.744720870948e-12       4.100443433850e-13      -5.267827487039e-13       0.000000000000e+00       1.121328505102e-16       2.976159147286e-17      -3.036389493178e-18 
 2567       7.735124281621e-12       4.095716048433e-13      -5.319019293179e-13       0.000000000000e+00       1.119230134083e-16       2.975647355811e-17      -3.044812438418e-18 
 2568       7.725888870237e-12       4.090606883244e-13      -5.369764020514e-13       0.000000000000e+00       1.117136129312e-16       2.974952811683e-17      -3.051913807264e-18 
 2569       7.717011303738e-12       4.085114890373e-13      -5.420033724338e-13       0.000000000000e+00       1.115046478663e-16       2.974078482020e-17      -3.057598443427e-18 
 2570       7.708488236642e-12       4.079239020695e-13      -5.469800375641e-13       0.000000000000e+00       1.112961169935e-16       2.973027344168e-17      -3.061770901543e-18 
 2571       7.700316311028e-12       4.072978223864e-13      -5.519035861024e-13       0.000000000000e+00       1.110880190848e-16       2.971802385710e-17      -3.064335446901e-18 
 2572       7.692491610825e-12       4.066332329644e-13      -5.567714442814e-13       0.000000000000e+00       1.108803529696e-16       2.970406506035e-17      -3.065218948664e-18 
 2573       7.685008021322e-12       4.059304697385e-13      -5.615820154869e-13       0.000000000000e+00       1.106731177293e-16       2.968842220427e-17      -3.064439702511e-18 
 2574       7.677858860295e-12       4.051899581626e-13      -5.663339448716e-13       0.000000000000e+00       1.104663125034e-16       2.967111954314e-17      -3.062038999270e-18 
 2575       7.671037422832e-12       4.044121252159e-13      -5.710258737148e-13       0.000000000000e+00       1.102599364252e-16       2.965218141561e-17      -3.058058267138e-18 
 2576       7.664536981310e-12       4.035973994040e-13      -5.756564394184e-13       0.000000000000e+00       1.100539886211e-16       2.963163224481e-17      -3.052539071811e-18 
 2577       7.658350785374e-12       4.027462107607e-13      -5.802242755037e-13       0.000000000000e+00       1.098484682115e-16       2.960949653838e-17      -3.045523116628e-18 
 2578       7.652472061912e-12       4.018589908490e-13      -5.847280116073e-13       0.000000000000e+00       1.096433743099e-16       2.958579888863e-17      -3.037052242703e-18 
 2579       7.646894015036e-12       4.009361727634e-13      -5.891662734778e-13       0.000000000000e+00       1.094387060233e-16       2.956056397256e-17      -3.027168429061e-18 
 2580       7.641609826054e-12       3.999781911309e-13      -5.935376829719e-13       0.000000000000e+00       1.092344624525e-16       2.953381655197e-17      -3.015913792775e-18 
 2581       7.636612653452e-12       3.989854821128e-13      -5.978408580509e-13       0.000000000000e+00       1.090306426913e-16       2.950558147357e-17      -3.003330589103e-18 
 2582       7.631895632869e-12       3.979584834062e-13      -6.020744127770e-13       0.000000000000e+00       1.088272458273e-16       2.947588366902e-17      -2.989461211625e-18 
 2583       7.627451877075e-12       3.968976342453e-13      -6.062369573097e-13       0.000000000000e+00       1.086242709414e-16       2.944474815503e-17      -2.974348192375e-18 
 2584       7.623274475949e-12       3.958033754035e-13      -6.103270979022e-13       0.000000000000e+00       1.084217171079e-16       2.941220003346e-17      -2.958034201985e-18 
 2585       7.619356496456e-12       3.946761491942e-13      -6.143434368974e-13       0.000000000000e+00       1.082195833948e-16       2.937826449139e-17      -2.940562049811e-18 
 2586       7.615690982621e-12       3.935163994732e-13      -6.182845727248e-13       0.000000000000e+00       1.080178688631e-16       2.934296680121e-17      -2.921974684080e-18 
 2587       7.612270955514e-12       3.923245716394e-13      -6.221490998965e-13       0.000000000000e+00       1.078165725676e-16       2.930633232071e-17      -2.902315192019e-18 
 2588       7.609089413219e-12       3.911011126369e-13      -6.259356090036e-13       0.000000000000e+00       1.076156935563e-16       2.926838649314e-17      -2.881626799992e-18 
 2589       7.606139330815e-12       3.898464709565e-13      -6.296426867124e-13       0.000000000000e+00       1.074152308706e-16       2.922915484734e-17      -2.859952873641e-18 
 2590       7.603413660357e-12       3.885610966369e-13      -6.332689157614e-13       0.000000000000e+00       1.072151835454e-16       2.918866299778e-17      -2.837336918018e-18 
 2591       7.600905330846e-12       3.872454412666e-13      -6.368128749567e-13       0.000000000000e+00       1.070155506089e-16       2.914693664467e-17      -2.813822577721e-18 
 2592       7.598607248211e-12       3.858999579854e-13      -6.402731391691e-13       0.000000000000e+00       1.068163310826e-16       2.910400157403e-17      -2.789453637033e-18 
 2593       7.596512295285e-12       3.845251014857e-13      -6.436482793302e-13       0.000000000000e+00       1.066175239817e-16       2.905988365779e-17      -2.764274020056e-18 
 2594       7.594613331785e-12       3.831213280144e-13      -6.469368624285e-13       0.000000000000e+00       1.064191283143e-16       2.901460885387e-17      -2.738327790850e-18 
 2595       7.592903194285e-12       3.816890953740e-13      -6.501374515064e-13       0.000000000000e+00       1.062211430822e-16       2.896820320625e-17      -2.711659153566e-18 
 2596       7.591374696195e-12       3.802288629247e-13      -6.532486056557e-13       0.000000000000e+00       1.060235672803e-16       2.892069284507e-17      -2.684312452584e-18 
 2597       7.590020627740e-12       3.787410915853e-13      -6.562688800148e-13       0.000000000000e+00       1.058263998972e-16       2.887210398673e-17      -2.656332172650e-18 
 2598       7.588833755935e-12       3.772262438355e-13      -6.591968257643e-13       0.000000000000e+00       1.056296399144e-16       2.882246293394e-17      -2.627762939010e-18 
 2599       7.587806824564e-12       3.756847837166e-13      -6.620309901241e-13       0.000000000000e+00       1.054332863069e-16       2.877179607582e-17      -2.598649517549e-18 
 2600       7.586932554158e-12       3.741171768340e-13      -6.647699163489e-13       0.000000000000e+00       1.052373380432e-16       2.872012988799e-17      -2.569036814925e-18 
